CO_SH6;QTD_LINHAS_HTSUS;QTD_HTSUS_8;QTD_HTSUS_10;QTD_SEM_LIMITACAO;QTD_CONDICIONADAS;LIMITACOES_ESCOPO;CODIGOS_HTSUS;DESCRICAO_HTSUS_EXEMPLO;PAGINA_INICIAL;PAGINA_FINAL;TIPO_ESCOPO_SH6;FONTE;ANEXO;DATA_VIGENCIA_GERAL
903090;6;6;0;0;6;Aircraft;9030.90.25 | 9030.90.46 | 9030.90.66 | 9030.90.68 | 9030.90.84 | 9030.90.89;Printed circuit assemblies for instruments and apparatus for measuring or detecting ionizing radiation;133;133;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
903180;2;2;0;0;2;Aircraft;9031.80.40 | 9031.80.80;Electron beam microscopes fitted with equipment specifically designed for the handling and transport of semiconductor devices or reticles;133;133;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
903190;6;6;0;0;6;Aircraft;9031.90.21 | 9031.90.45 | 9031.90.54 | 9031.90.59 | 9031.90.70 | 9031.90.91;Parts and accessories of profile projectors;133;134;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
903210;1;1;0;0;1;Aircraft;9032.10.00;Automatic thermostats;134;134;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
903220;1;1;0;0;1;Aircraft;9032.20.00;Automatic manostats;134;134;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
903281;1;1;0;0;1;Aircraft;9032.81.00;Hydraulic and pneumatic automatic regulating or controlling instruments and apparatus;134;134;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
903289;3;3;0;0;3;Aircraft;9032.89.20 | 9032.89.40 | 9032.89.60;Automatic voltage and voltage-current regulators, designed for use in a 6, 12, or 24 V system;134;134;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
903290;3;3;0;0;3;Aircraft;9032.90.21 | 9032.90.41 | 9032.90.61;Parts and accessories of automatic voltage and voltage- current regulators designed for use in a 6, 12, or 24 V system, nesoi;134;134;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
903300;1;1;0;0;1;Aircraft;9033.00.90;Other parts and accessories for machines, appliances, instruments or apparatus of chapter 90 of the HTSUS, nesoi;134;134;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
910400;9;9;0;0;9;Aircraft;9104.00.05 | 9104.00.10 | 9104.00.20 | 9104.00.25 | 9104.00.30 | 9104.00.40 | 9104.00.45 | 9104.00.50 | 9104.00.60;Instrument panel clocks for vehicles, air/spacecraft or vessels, clock movement over 50 mm wide, opto-electronic display only, not over $10 each;134;135;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
910910;2;2;0;0;2;Aircraft;9109.10.50 | 9109.10.60;Clock movements nesoi, complete and assembled, electrically operated, with opto-electronic display only;135;135;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
910990;1;1;0;0;1;Aircraft;9109.90.20;Clock movements, complete and assembled, not electrically operated, measuring not over 50 mm in width or diameter;135;135;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
940110;2;2;0;0;2;Aircraft;9401.10.40 | 9401.10.80;Seats, of a kind used for aircraft, leather upholstered;135;135;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
940320;1;1;0;0;1;Aircraft;9403.20.00;Furniture (other than seats) of metal nesoi, other than of a kind used in offices;135;135;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
940370;2;2;0;0;2;Aircraft;9403.70.40 | 9403.70.80;Furniture (other than seats and other than of heading 9402) of reinforced or laminated plastics nesoi;135;135;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
940511;3;3;0;0;3;Aircraft;9405.11.40 | 9405.11.60 | 9405.11.80;Chandeliers and other electric ceiling or wall lighting fittings, of brass, designed for use solely with LED sources;135;135;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
940519;3;3;0;0;3;Aircraft;9405.19.40 | 9405.19.60 | 9405.19.80;Chandeliers and other electric ceiling or wall lighting fittings, of brass, not designed for use solely with LED sources;135;135;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
940561;3;3;0;0;3;Aircraft;9405.61.20 | 9405.61.40 | 9405.61.60;Illuminated signs, illuminated name plates and the like, of brass, designed for use solely with LED sources;135;136;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
940569;3;3;0;0;3;Aircraft;9405.69.20 | 9405.69.40 | 9405.69.60;Illuminated signs, illuminated name plates and the like, of brass, not designed for use solely with LED sources;136;136;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
940592;1;1;0;0;1;Aircraft;9405.92.00;Parts of lamps, lighting fixtures, illuminated signs and the like, of plastics;136;136;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
940599;2;2;0;0;2;Aircraft;9405.99.20 | 9405.99.40;Parts of lamps, lighting fixtures, illuminated signs and the like, of brass;136;136;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
962000;2;2;0;0;2;Aircraft;9620.00.50 | 9620.00.60;Monopods, bipods, tripods and similar articles of plastics, nesoi;136;136;Condicionado;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
970121;1;1;0;1;0;;9701.21.00;Paintings, drawings (o/than of 4906) and pastels, executed entirely by hand, of an age exceeding 100 years;136;136;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
970122;1;1;0;1;0;;9701.22.00;Mosaics, of an age exceeding 100 years;136;136;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
970129;1;1;0;1;0;;9701.29.00;Collages and similar decorative plaques, executed entirely by hand, of an age exceeding 100 years;136;136;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
970191;1;1;0;1;0;;9701.91.00;Paintings, drawings (o/than of 4906) and pastels, executed entirely by hand, of an age 100 years or less;136;136;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
970192;1;1;0;1;0;;9701.92.00;Mosaics, of an age 100 years or less;136;136;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
970199;1;1;0;1;0;;9701.99.00;Collages and similar decorative plaques, executed entirely by hand, of an age 100 years or less;136;136;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
970210;1;1;0;1;0;;9702.10.00;Original engravings, prints and lithographs, whether or not framed, of an age exceeding 100 years;136;136;Sem limitação explícita;Brazil 301 Final Action FRN 7-15-2026 final.pdf;Anexo II;2026-07-22
